orig,hira,kana,hepburn,kunrei,passport
配送,はいそう,ハイソウ,haisou,haisou,haiso
倍増,ばいぞう,バイゾウ,baizou,baizou,baizou
廃村,はいそん,ハイソン,haison,haison,haison
廃退,はいたい,ハイタイ,haitai,haitai,haitai
廃頽,はいたい,ハイタイ,haitai,haitai,haitai
敗退,はいたい,ハイタイ,haitai,haitai,haitai
胚胎,はいたい,ハイタイ,haitai,haitai,haitai
配達,はいたつ,ハイタツ,haitatsu,haitatu,haitatsu
配置,はいち,ハイチ,haichi,haiti,haichi
廃置,はいち,ハイチ,haichi,haiti,haichi
廃嫡,はいちゃく,ハイチャク,haichaku,haityaku,haichaku
拝聴,はいちょう,ハイチョウ,haichou,haityou,haicho
配点,はいてん,ハイテン,haiten,haiten,haiten
配電,はいでん,ハイデン,haiden,haiden,haiden
バイト,ばいと,バイト,baito,baito,baito
佩刀,はいとう,ハイトウ,haitou,haitou,haito
廃刀,はいとう,ハイトウ,haitou,haitou,haito
配当,はいとう,ハイトウ,haitou,haitou,haito
廃道,はいどう,ハイドウ,haidou,haidou,haidou
拝堂,はいどう,ハイドウ,haidou,haidou,haidou
排尿,はいにょう,ハイニョウ,hainyou,hainyou,hainyou
排膿,はいのう,ハイノウ,hainou,hainou,hainou
売買,ばいばい,バイバイ,baibai,baibai,baibai
売買春,ばいばいしゅん,バイバイシュン,baibaishun,baibaisyun,baibaishun
廃藩,はいはん,ハイハン,haihan,haihan,haihan
悖反,はいはん,ハイハン,haihan,haihan,haihan
背反,はいはん,ハイハン,haihan,haihan,haihan
背叛,はいはん,ハイハン,haihan,haihan,haihan
廃藩置県,はいはんちけん,ハイハンチケン,haihanchiken,haihantiken,haihanchiken
拝眉,はいび,ハイビ,haibi,haibi,haibi
配備,はいび,ハイビ,haibi,haibi,haibi
配付,はいふ,ハイフ,haifu,haifu,haifu
配布,はいふ,ハイフ,haifu,haifu,haifu
拝舞,はいぶ,ハイブ,haibu,haibu,haibu
廃仏,はいぶつ,ハイブツ,haibutsu,haibutu,haibutsu
拝聞,はいぶん,ハイブン,haibun,haibun,haibun
配分,はいぶん,ハイブン,haibun,haibun,haibun
排便,はいべん,ハイベン,haiben,haiben,haiben
敗亡,はいぼう,ハイボウ,haibou,haibou,haibo
敗北,はいぼく,ハイボク,haiboku,haiboku,haiboku
拝命,はいめい,ハイメイ,haimei,haimei,haimei
廃滅,はいめつ,ハイメツ,haimetsu,haimetu,haimetsu
敗滅,はいめつ,ハイメツ,haimetsu,haimetu,haimetsu
背約,はいやく,ハイヤク,haiyaku,haiyaku,haiyaku
売約,ばいやく,バイヤク,baiyaku,baiyaku,baiyaku
売薬,ばいやく,バイヤク,baiyaku,baiyaku,baiyaku
培養,ばいよう,バイヨウ,baiyou,baiyou,baiyou
拝礼,はいれい,ハイレイ,hairei,hairei,hairei
拝覧,はいらん,ハイラン,hairan,hairan,hairan
排卵,はいらん,ハイラン,hairan,hairan,hairan
背理,はいり,ハイリ,hairi,hairi,hairi
背離,はいり,ハイリ,hairi,hairi,hairi
廃立,はいりつ,ハイリツ,hairitsu,hairitu,hairitsu
配慮,はいりょ,ハイリョ,hairyo,hairyo,hairyo
拝領,はいりょう,ハイリョウ,hairyou,hairyou,hairyou
配流,はいる,ハイル,hairu,hairu,hairu
悖戻,はいれい,ハイレイ,hairei,hairei,hairei
背戻,はいれい,ハイレイ,hairei,hairei,hairei
排列,はいれつ,ハイレツ,hairetsu,hairetu,hairetsu
配列,はいれつ,ハイレツ,hairetsu,hairetu,hairetsu
廃炉,はいろ,ハイロ,hairo,hairo,hairo
破戒,はかい,ハカイ,hakai,hakai,hakai
はかもうで,はかもうで,ハカモウデ,hakamoude,hakamoude,hakamoude
破棄,はき,ハキ,haki,haki,haki
破毀,はき,ハキ,haki,haki,haki
はぎしり,はぎしり,ハギシリ,hagishiri,hagisiri,hagishiri
波及,はきゅう,ハキュウ,hakyuu,hakyuu,hakyuu
破局,はきょく,ハキョク,hakyoku,hakyoku,hakyoku
迫害,はくがい,ハクガイ,hakugai,hakugai,hakugai
博戯,はくぎ,ハクギ,hakugi,hakugi,hakugi
曝気,ばっき,バッキ,bakki,bakki,bakki
搏撃,はくげき,ハクゲキ,hakugeki,hakugeki,hakugeki
迫撃,はくげき,ハクゲキ,hakugeki,hakugeki,hakugeki
爆撃,ばくげき,バクゲキ,bakugeki,bakugeki,bakugeki
爆砕,ばくさい,バクサイ,bakusai,bakusai,bakusai
爆殺,ばくさつ,バクサツ,bakusatsu,bakusatu,bakusatsu
爆死,ばくし,バクシ,bakushi,bakusi,bakushi
拍手,はくしゅ,ハクシュ,hakushu,hakusyu,hakushu
白状,はくじょう,ハクジョウ,hakujou,hakujou,hakujou
爆笑,ばくしょう,バクショウ,bakushou,bakusyou,bakushou
驀進,ばくしん,バクシン,bakushin,bakusin,bakushin
白濁,はくだく,ハクダク,hakudaku,hakudaku,hakudaku
剥奪,はくだつ,ハクダツ,hakudatsu,hakudatu,hakudatsu
剥脱,はくだつ,ハクダツ,hakudatsu,hakudatu,hakudatsu
伯仲,はくちゅう,ハクチュウ,hakuchuu,hakutyuu,hakuchu
拍動,はくどう,ハクドウ,hakudou,hakudou,hakudou
搏動,はくどう,ハクドウ,hakudou,hakudou,hakudou
白熱,はくねつ,ハクネツ,hakunetsu,hakunetu,hakunetsu
爆破,ばくは,バクハ,bakuha,bakuha,bakuha
爆発,ばくはつ,バクハツ,bakuhatsu,bakuhatu,bakuhatsu
剥落,はくらく,ハクラク,hakuraku,hakuraku,hakuraku
爆裂,ばくれつ,バクレツ,bakuretsu,bakuretu,bakuretsu
暴露,ばくろ,バクロ,bakuro,bakuro,bakuro
曝露,ばくろ,バクロ,bakuro,bakuro,bakuro
派遣,はけん,ハケン,haken,haken,haken
跛行,はこう,ハコウ,hakou,hakou,hako
破婚,はこん,ハコン,hakon,hakon,hakon
破摧,はさい,ハサイ,hasai,hasai,hasai
破砕,はさい,ハサイ,hasai,hasai,hasai
破産,はさん,ハサン,hasan,hasan,hasan
把持,はじ,ハジ,haji,hazi,haji
播種,はしゅ,ハシュ,hashu,hasyu,hashu
派出,はしゅつ,ハシュツ,hashutsu,hasyutu,hashutsu
はしりがき,はしりがき,ハシリガキ,hashirigaki,hasirigaki,hashirigaki
はしわたし,はしわたし,ハシワタシ,hashiwatashi,hasiwatasi,hashiwatashi
パス,ぱす,パス,pasu,pasu,pasu
破水,はすい,ハスイ,hasui,hasui,hasui
はずれ,はずれ,ハズレ,hazure,hazure,hazure
派生,はせい,ハセイ,hasei,hasei,hasei
破損,はそん,ハソン,hason,hason,hason
バタフライ,ばたふらい,バタフライ,batafurai,batafurai,batafurai
破綻,はたん,ハタン,hatan,hatan,hatan
破断,はだん,ハダン,hadan,hadan,hadan
発案,はつあん,ハツアン,hatsuan,hatuan,hatsuan
発育,はついく,ハツイク,hatsuiku,hatuiku,hatsuiku
はつうり,はつうり,ハツウリ,hatsuuri,hatuuri,hatsuuri
発音,はつおん,ハツオン,hatsuon,hatuon,hatsuon
発火,はっか,ハッカ,hakka,hakka,hakka
白化,あるべど,アルベド,arubedo,arubedo,arubedo
発芽,はつが,ハツガ,hatsuga,hatuga,hatsuga
発会,はっかい,ハッカイ,hakkai,hakkai,hakkai
発覚,はっかく,ハッカク,hakkaku,hakkaku,hakkaku
はつかみなり,はつかみなり,ハツカミナリ,hatsukaminari,hatukaminari,hatsukaminari
発刊,はっかん,ハッカン,hakkan,hakkan,hakkan
発汗,はっかん,ハッカン,hakkan,hakkan,hakkan
発艦,はつかん,ハツカン,hatsukan,hatukan,hatsukan
発揮,はっき,ハッキ,hakki,hakki,hakki
発議,はつぎ,ハツギ,hatsugi,hatugi,hatsugi
発狂,はっきょう,ハッキョウ,hakkyou,hakkyou,hakkyou
バック,ばっく,バック,bakku,bakku,bakku
バックアップ,ばっくあっぷ,バックアップ,bakkuappu,bakkuappu,bakkuappu
発掘,はっくつ,ハックツ,hakkutsu,hakkutu,hakkutsu
発券,はっけん,ハッケン,hakken,hakken,hakken
発見,はっけん,ハッケン,hakken,hakken,hakken
発現,はつげん,ハツゲン,hatsugen,hatugen,hatsugen
発言,はつげん,ハツゲン,hatsugen,hatugen,hatsugen
抜剣,ばっけん,バッケン,bakken,bakken,bakken
跋扈,ばっこ,バッコ,bakko,bakko,bakko
発効,はっこう,ハッコウ,hakkou,hakkou,hakkou
発光,はっこう,ハッコウ,hakkou,hakkou,hakkou
発向,はっこう,ハッコウ,hakkou,hakkou,hakkou
発航,はっこう,ハッコウ,hakkou,hakkou,hakkou
発行,はっこう,ハッコウ,hakkou,hakkou,hakkou
発酵,はっこう,ハッコウ,hakkou,hakkou,hakkou
発根,はっこん,ハッコン,hakkon,hakkon,hakkon
伐採,ばっさい,バッサイ,bassai,bassai,bassai
発散,はっさん,ハッサン,hassan,hassan,hassan
発射,はっしゃ,ハッシャ,hassha,hassya,hassha
発車,はっしゃ,ハッシャ,hassha,hassya,hassha
発出,はっしゅつ,ハッシュツ,hasshutsu,hassyutu,hasshutsu
発症,はっしょう,ハッショウ,hasshou,hassyou,hasshou
発祥,はっしょう,ハッショウ,hasshou,hassyou,hasshou
発情,はつじょう,ハツジョウ,hatsujou,hatujou,hatsujou
発信,はっしん,ハッシン,hasshin,hassin,hasshin
発振,はっしん,ハッシン,hasshin,hassin,hasshin
発進,はっしん,ハッシン,hasshin,hassin,hasshin
発疹,はっしん,ハッシン,hasshin,hassin,hasshin
抜粋,ばっすい,バッスイ,bassui,bassui,bassui
抜萃,ばっすい,バッスイ,bassui,bassui,bassui
発声,はっせい,ハッセイ,hassei,hassei,hassei
発生,はっせい,ハッセイ,hassei,hassei,hassei
発赤,はっせき,ハッセキ,hasseki,hasseki,hasseki
発送,はっそう,ハッソウ,hassou,hassou,hassou
発達,はったつ,ハッタツ,hattatsu,hattatu,hattatsu
発着,はっちゃく,ハッチャク,hatchaku,hattyaku,hatchaku
発注,はっちゅう,ハッチュウ,hatchuu,hattyuu,hatchu
バッティング,ばってぃんぐ,バッティング,batteingu,batteingu,batteingu
抜擢,ばってき,バッテキ,batteki,batteki,batteki
発展,はってん,ハッテン,hatten,hatten,hatten
発電,はつでん,ハツデン,hatsuden,hatuden,hatsuden
発動,はつどう,ハツドウ,hatsudou,hatudou,hatsudou
抜刀,ばっとう,バットウ,battou,battou,battou
発熱,はつねつ,ハツネツ,hatsunetsu,hatunetu,hatsunetsu
発売,はつばい,ハツバイ,hatsubai,hatubai,hatsubai
発表,はっぴょう,ハッピョウ,happyou,happyou,happyou
発病,はつびょう,ハツビョウ,hatsubyou,hatubyou,hatsubyou
発布,はっぷ,ハップ,happu,happu,happu
発奮,はっぷん,ハップン,happun,happun,happun
発憤,はっぷん,ハップン,happun,happun,happun
発泡,はっぽう,ハッポウ,happou,happou,happou
発疱,はっぽう,ハッポウ,happou,happou,happou
はつまいり,はつまいり,ハツマイリ,hatsumairi,hatumairi,hatsumairi
発明,はつめい,ハツメイ,hatsumei,hatumei,hatsumei
発毛,はつもう,ハツモウ,hatsumou,hatumou,hatsumou
はつもうで,はつもうで,ハツモウデ,hatsumoude,hatumoude,hatsumoude
発揚,はつよう,ハツヨウ,hatsuyou,hatuyou,hatsuyou
発雷,はつらい,ハツライ,hatsurai,haturai,hatsurai
発令,はつれい,ハツレイ,hatsurei,haturei,hatsurei
発露,はつろ,ハツロ,hatsuro,haturo,hatsuro
罵倒,ばとう,バトウ,batou,batou,bato
パトロール,ぱとろーる,パトロール,patorooru,patorooru,patorooru
はなづまり,はなづまり,ハナヅマリ,hanazumari,hanazumari,hanazumari
はなみ,はなみ,ハナミ,hanami,hanami,hanami
はなむけ,はなむけ,ハナムケ,hanamuke,hanamuke,hanamuke
ばなれ,ばなれ,バナレ,banare,banare,banare
パニック,ぱにっく,パニック,panikku,panikku,panikku
はねつき,はねつき,ハネツキ,hanetsuki,hanetuki,hanetsuki
破魔,はま,ハマ,hama,hama,hama
破滅,はめつ,ハメツ,hametsu,hametu,hametsu
破門,はもん,ハモン,hamon,hamon,hamon
はやおき,はやおき,ハヤオキ,hayaoki,hayaoki,hayaoki
はやがけ,はやがけ,ハヤガケ,hayagake,hayagake,hayagake
早合点,はやがてん,ハヤガテン,hayagaten,hayagaten,hayagaten
はやじに,はやじに,ハヤジニ,hayajini,hayazini,hayajini
はやとちり,はやとちり,ハヤトチリ,hayatochiri,hayatotiri,hayatochiri
はやね,はやね,ハヤネ,hayane,hayane,hayane
早弁,はやべん,ハヤベン,hayaben,hayaben,hayaben
はらくだし,はらくだし,ハラクダシ,harakudashi,harakudasi,harakudashi
はらくだり,はらくだり,ハラクダリ,harakudari,harakudari,harakudari
はらごしらえ,はらごしらえ,ハラゴシラエ,haragoshirae,haragosirae,haragoshirae
ハラスメント,はらすめんと,ハラスメント,harasumento,harasumento,harasumento
はらもち,はらもち,ハラモチ,haramochi,haramoti,haramochi
罵詈,ばり,バリ,bari,bari,bari
はりあいぬけ,はりあいぬけ,ハリアイヌケ,hariainuke,hariainuke,hariainuke
はりがみ,はりがみ,ハリガミ,harigami,harigami,harigami
破裂,はれつ,ハレツ,haretsu,haretu,haretsu
破牢,はろう,ハロウ,harou,harou,harou
パワーハラスメント,ぱわーはらすめんと,パワーハラスメント,pawaaharasumento,pawaaharasumento,pawaaharasumento
はわたり,はわたり,ハワタリ,hawatari,hawatari,hawatari
パワハラ,ぱわはら,パワハラ,pawahara,pawahara,pawahara
パン,ぱん,パン,pan,pan,pan
反映,はんえい,ハンエイ,han'ei,han'ei,hanei
繁栄,はんえい,ハンエイ,han'ei,han'ei,hanei
汎化,はんか,ハンカ,hanka,hanka,hanka
半壊,はんかい,ハンカイ,hankai,hankai,hankai
挽回,ばんかい,バンカイ,bankai,bankai,bankai
半眼,はんがん,ハンガン,hangan,hangan,hangan
反逆,はんぎゃく,ハンギャク,hangyaku,hangyaku,hangyaku
叛逆,はんぎゃく,ハンギャク,hangyaku,hangyaku,hangyaku
班給,はんきゅう,ハンキュウ,hankyuu,hankyuu,hankyuu
盤踞,ばんきょ,バンキョ,bankyo,bankyo,bankyo
蟠踞,ばんきょ,バンキョ,bankyo,bankyo,bankyo
反響,はんきょう,ハンキョウ,hankyou,hankyou,hankyou
板金,ばんきん,バンキン,bankin,bankin,bankin
鈑金,ばんきん,バンキン,bankin,bankin,bankin
ハング,はんぐ,ハング,hangu,hangu,hangu
ハングアップ,はんぐあっぷ,ハングアップ,hanguappu,hanguappu,hanguappu
反撃,はんげき,ハンゲキ,hangeki,hangeki,hangeki
判決,はんけつ,ハンケツ,hanketsu,hanketu,hanketsu
半減,はんげん,ハンゲン,hangen,hangen,hangen
反言,はんげん,ハンゲン,hangen,hangen,hangen
反抗,はんこう,ハンコウ,hankou,hankou,hanko
反攻,はんこう,ハンコウ,hankou,hankou,hanko
版行,はんこう,ハンコウ,hankou,hankou,hanko
頒行,はんこう,ハンコウ,hankou,hankou,hanko
万考,ばんこう,バンコウ,bankou,bankou,banko
半截,はんせつ,ハンセツ,hansetsu,hansetu,hansetsu
半裁,はんさい,ハンサイ,hansai,hansai,hansai
万才,ばんざい,バンザイ,banzai,banzai,banzai
判示,はんじ,ハンジ,hanji,hanzi,hanji
反射,はんしゃ,ハンシャ,hansha,hansya,hansha
万謝,ばんしゃ,バンシャ,bansha,bansya,bansha
晩酌,ばんしゃく,バンシャク,banshaku,bansyaku,banshaku
搬出,はんしゅつ,ハンシュツ,hanshutsu,hansyutu,hanshutsu
板書,ばんしょ,バンショ,bansho,bansyo,bansho
反証,はんしょう,ハンショウ,hanshou,hansyou,hanshou
半焼,はんしょう,ハンショウ,hanshou,hansyou,hanshou
反照,はんしょう,ハンショウ,hanshou,hansyou,hanshou
汎称,はんしょう,ハンショウ,hanshou,hansyou,hanshou
範唱,はんしょう,ハンショウ,hanshou,hansyou,hanshou
繁盛,はんじょう,ハンジョウ,hanjou,hanjou,hanjou
万丈,ばんじょう,バンジョウ,banjou,banjou,banjou
繁殖,はんしょく,ハンショク,hanshoku,hansyoku,hanshoku
蕃殖,はんしょく,ハンショク,hanshoku,hansyoku,hanshoku
伴随,はんずい,ハンズイ,hanzui,hanzui,hanzui
反芻,はんすう,ハンスウ,hansuu,hansuu,hansuu
ハンスト,はんすと,ハンスト,hansuto,hansuto,hansuto
反省,はんせい,ハンセイ,hansei,hansei,hansei
半切,はんせつ,ハンセツ,hansetsu,hansetu,hansetsu
反訴,はんそ,ハンソ,hanso,hanso,hanso
帆走,はんそう,ハンソウ,hansou,hansou,hanso
搬送,はんそう,ハンソウ,hansou,hansou,hanso
伴奏,ばんそう,バンソウ,bansou,bansou,banso
伴走,ばんそう,バンソウ,bansou,bansou,banso
反則,はんそく,ハンソク,hansoku,hansoku,hansoku
犯則,はんそく,ハンソク,hansoku,hansoku,hansoku
蕃息,はんそく,ハンソク,hansoku,hansoku,hansoku
反対,はんたい,ハンタイ,hantai,hantai,hantai
判断,はんだん,ハンダン,handan,handan,handan
判定,はんてい,ハンテイ,hantei,hantei,hantei
反転,はんてん,ハンテン,hanten,hanten,hanten
反騰,はんとう,ハントウ,hantou,hantou,hanto
判読,はんどく,ハンドク,handoku,handoku,handoku
範読,はんどく,ハンドク,handoku,handoku,handoku
繙読,はんどく,ハンドク,handoku,handoku,handoku
搬入,はんにゅう,ハンニュウ,hannyuu,hannyuu,hannyuu
反応,はんのう,ハンノウ,hannou,hannou,hannou
販売,はんばい,ハンバイ,hanbai,hanbai,hambai
反駁,はんばく,ハンバク,hanbaku,hanbaku,hambaku
斑白,はんぱく,ハンパク,hanpaku,hanpaku,hampaku
反発,はんぱつ,ハンパツ,hanpatsu,hanpatu,hampatsu
反比例,はんぴれい,ハンピレイ,hanpirei,hanpirei,hampirei
頒布,はんぷ,ハンプ,hanpu,hanpu,hampu
反復,はんぷく,ハンプク,hanpuku,hanpuku,hampuku
反覆,はんぷく,ハンプク,hanpuku,hanpuku,hampuku
判別,はんべつ,ハンベツ,hanbetsu,hanbetu,hambetsu
判明,はんめい,ハンメイ,hanmei,hanmei,hammei
繁茂,はんも,ハンモ,hanmo,hanmo,hammo
反目,はんもく,ハンモク,hanmoku,hanmoku,hammoku
反問,はんもん,ハンモン,hanmon,hanmon,hammon
煩悶,はんもん,ハンモン,hanmon,hanmon,hammon
汎用,はんよう,ハンヨウ,hanyou,hanyou,hanyou
反乱,はんらん,ハンラン,hanran,hanran,hanran
叛乱,はんらん,ハンラン,hanran,hanran,hanran
氾濫,はんらん,ハンラン,hanran,hanran,hanran
反論,はんろん,ハンロン,hanron,hanron,hanron
ひあそび,ひあそび,ヒアソビ,hiasobi,hiasobi,hiasobi
ひあぶり,ひあぶり,ヒアブリ,hiaburi,hiaburi,hiaburi
非違,ひい,ヒイ,hii,hii,hii
PR,PR,PR,PR,PR,PR
贔屓,ひいき,ヒイキ,hiiki,hiiki,hiiki
肥育,ひいく,ヒイク,hiiku,hiiku,hiiku
裨益,ひえき,ヒエキ,hieki,hieki,hieki
美化,びか,ビカ,bika,bika,bika
ひがえり,ひがえり,ヒガエリ,higaeri,higaeri,higaeri
比較,ひかく,ヒカク,hikaku,hikaku,hikaku
悲観,ひかん,ヒカン,hikan,hikan,hikan
避寒,ひかん,ヒカン,hikan,hikan,hikan
誹毀,ひき,ヒキ,hiki,hiki,hiki
避諱,ひき,ヒキ,hiki,hiki,hiki
非毀,ひき,ヒキ,hiki,hiki,hiki
誹議,ひぎ,ヒギ,higi,higi,higi
非議,ひぎ,ヒギ,higi,higi,higi
ひきかえ,ひきかえ,ヒキカエ,hikikae,hikikae,hikikae
引き算,ひきざん,ヒキザン,hikizan,hikizan,hikizan
ひきつぎ,ひきつぎ,ヒキツギ,hikitsugi,hikitugi,hikitsugi
ひきにげ,ひきにげ,ヒキニゲ,hikinige,hikinige,hikinige
悲泣,ひきゅう,ヒキュウ,hikyuu,hikyuu,hikyuu
比況,ひきょう,ヒキョウ,hikyou,hikyou,hikyou
ひきわたし,ひきわたし,ヒキワタシ,hikiwatashi,hikiwatasi,hikiwatashi
微吟,びぎん,ビギン,bigin,bigin,bigin
卑屈,ひくつ,ヒクツ,hikutsu,hikutu,hikutsu
卑下,ひげ,ヒゲ,hige,hige,hige
飛檄,ひげき,ヒゲキ,higeki,higeki,higeki
ひけし,ひけし,ヒケシ,hikeshi,hikesi,hikeshi
否決,ひけつ,ヒケツ,hiketsu,hiketu,hiketsu
秘結,ひけつ,ヒケツ,hiketsu,hiketu,hiketsu
比肩,ひけん,ヒケン,hiken,hiken,hiken
微減,びげん,ビゲン,bigen,bigen,bigen
微言,びげん,ビゲン,bigen,bigen,bigen
庇護,ひご,ヒゴ,higo,higo,higo
