orig,hira,kana,hepburn,kunrei,passport
両分,りょうぶん,リョウブン,ryoubun,ryoubun,ryoubun
猟兵,りょうへい,リョウヘイ,ryouhei,ryouhei,ryouhei
両辺,りょうへん,リョウヘン,ryouhen,ryouhen,ryouhen
寮母,りょうぼ,リョウボ,ryoubo,ryoubo,ryoubo
陵墓,りょうぼ,リョウボ,ryoubo,ryoubo,ryoubo
療法,りょうほう,リョウホウ,ryouhou,ryouhou,ryouhou
竜鳳,りゅうほう,リュウホウ,ryuuhou,ryuuhou,ryuuhou
両方,りょうほう,リョウホウ,ryouhou,ryouhou,ryouhou
糧米,りょうまい,リョウマイ,ryoumai,ryoumai,ryoumai
糧秣,りょうまつ,リョウマツ,ryoumatsu,ryoumatu,ryoumatsu
両耳,りょうみみ,リョウミミ,ryoumimi,ryoumimi,ryoumimi
良民,りょうみん,リョウミン,ryoumin,ryoumin,ryoumin
領民,りょうみん,リョウミン,ryoumin,ryoumin,ryoumin
両目,りょうめ,リョウメ,ryoume,ryoume,ryoume
両面,りょうめん,リョウメン,ryoumen,ryoumen,ryoumen
良問,りょうもん,リョウモン,ryoumon,ryoumon,ryoumon
良薬,りょうやく,リョウヤク,ryouyaku,ryouyaku,ryouyaku
両雄,りょうゆう,リョウユウ,ryouyuu,ryouyuu,ryouyuu
療友,りょうゆう,リョウユウ,ryouyuu,ryouyuu,ryouyuu
領有,りょうゆう,リョウユウ,ryouyuu,ryouyuu,ryouyuu
良友,よしとも,ヨシトモ,yoshitomo,yositomo,yoshitomo
両用,りょうよう,リョウヨウ,ryouyou,ryouyou,ryouyou
療養,りょうよう,リョウヨウ,ryouyou,ryouyou,ryouyou
療養所,りょうようじょ,リョウヨウジョ,ryouyoujo,ryouyoujo,ryouyoujo
繚乱,りょうらん,リョウラン,ryouran,ryouran,ryouran
料理,りょうり,リョウリ,ryouri,ryouri,ryouri
良吏,りょうり,リョウリ,ryouri,ryouri,ryouri
リョウリダケ,りょうりだけ,リョウリダケ,ryouridake,ryouridake,ryouridake
料理長,りょうりちょう,リョウリチョウ,ryourichou,ryourityou,ryouricho
両立,りょうりつ,リョウリツ,ryouritsu,ryouritu,ryouritsu
料理店,りょうりてん,リョウリテン,ryouriten,ryouriten,ryouriten
料理人,りょうりにん,リョウリニン,ryourinin,ryourinin,ryourinin
料理屋,りょうりや,リョウリヤ,ryouriya,ryouriya,ryouriya
両輪,りょうりん,リョウリン,ryourin,ryourin,ryourin
両脇,りょうわき,リョウワキ,ryouwaki,ryouwaki,ryouwaki
慮外,りょがい,リョガイ,ryogai,ryogai,ryogai
旅客,りょきゃく,リョキャク,ryokyaku,ryokyaku,ryokyaku
旅客機,りょきゃっき,リョキャッキ,ryokyakki,ryokyakki,ryokyakki
旅館,りょかん,リョカン,ryokan,ryokan,ryokan
利欲,りよく,リヨク,riyoku,riyoku,riyoku
緑蔭,りょくいん,リョクイン,ryokuin,ryokuin,ryokuin
緑陰,りょくいん,リョクイン,ryokuin,ryokuin,ryokuin
緑玉,りょくぎょく,リョクギョク,ryokugyoku,ryokugyoku,ryokugyoku
力作,りきさく,リキサク,rikisaku,rikisaku,rikisaku
緑色,りょくしょく,リョクショク,ryokushoku,ryokusyoku,ryokushoku
緑草,りょくそう,リョクソウ,ryokusou,ryokusou,ryokuso
緑地,りょくち,リョクチ,ryokuchi,ryokuti,ryokuchi
緑茶,りょくちゃ,リョクチャ,ryokucha,ryokutya,ryokucha
緑豆,りょくとう,リョクトウ,ryokutou,ryokutou,ryokuto
緑便,りょくべん,リョクベン,ryokuben,ryokuben,ryokuben
緑門,りょくもん,リョクモン,ryokumon,ryokumon,ryokumon
旅券,りょけん,リョケン,ryoken,ryoken,ryoken
閭巷,りょこう,リョコウ,ryokou,ryokou,ryoko
旅行,りょこう,リョコウ,ryokou,ryokou,ryoko
旅行者,りょこうしゃ,リョコウシャ,ryokousha,ryokousya,ryokosha
旅愁,りょしゅう,リョシュウ,ryoshuu,ryosyuu,ryoshuu
虜囚,りょしゅう,リョシュウ,ryoshuu,ryosyuu,ryoshuu
旅情,りょじょう,リョジョウ,ryojou,ryojou,ryojou
旅人,たびびと,タビビト,tabibito,tabibito,tabibito
旅装,りょそう,リョソウ,ryosou,ryosou,ryoso
旅団,りょだん,リョダン,ryodan,ryodan,ryodan
旅中,りょちゅう,リョチュウ,ryochuu,ryotyuu,ryochu
緑化,りょっか,リョッカ,ryokka,ryokka,ryokka
旅程,りょてい,リョテイ,ryotei,ryotei,ryotei
侶伴,りょはん,リョハン,ryohan,ryohan,ryohan
旅費,りょひ,リョヒ,ryohi,ryohi,ryohi
膂力,りょりょく,リョリョク,ryoryoku,ryoryoku,ryoryoku
リラックス,りらっくす,リラックス,rirakkusu,rirakkusu,rirakkusu
リリース,りりーす,リリース,ririisu,ririisu,ririisu
離陸,りりく,リリク,ririku,ririku,ririku
リリシズム,りりしずむ,リリシズム,ririshizumu,ririsizumu,ririshizumu
利率,りりつ,リリツ,riritsu,riritu,riritsu
驪竜,りりょう,リリョウ,riryou,riryou,riryou
リレー,りれー,リレー,riree,riree,riree
リレーション,りれーしょん,リレーション,rireeshon,rireesyon,rireeshon
リレーションシップ,りれーしょんしっぷ,リレーションシップ,rireeshonshippu,rireesyonsippu,rireeshonshippu
履歴,りれき,リレキ,rireki,rireki,rireki
履歴書,りれきしょ,リレキショ,rirekisho,rirekisyo,rirekisho
理路,りろ,リロ,riro,riro,riro
リロケーション,りろけーしょん,リロケーション,rirokeeshon,rirokeesyon,rirokeeshon
理論,りろん,リロン,riron,riron,riron
リン,りん,リン,rin,rin,rin
凛,りん,リン,rin,rin,rin
厘,りん,リン,rin,rin,rin
燐,りん,リン,rin,rin,rin
磷,,,,,
霖雨,りんう,リンウ,rin'u,rin'u,rinu
林縁,りんえん,リンエン,rin'en,rin'en,rinen
燐火,りんか,リンカ,rinka,rinka,rinka
輪禍,りんか,リンカ,rinka,rinka,rinka
隣家,りんか,リンカ,rinka,rinka,rinka
臨海,りんかい,リンカイ,rinkai,rinkai,rinkai
臨界,りんかい,リンカイ,rinkai,rinkai,rinkai
鱗介,りんかい,リンカイ,rinkai,rinkai,rinkai
臨界点,りんかいてん,リンカイテン,rinkaiten,rinkaiten,rinkaiten
輪廓,りんかく,リンカク,rinkaku,rinkaku,rinkaku
輪郭,りんかく,リンカク,rinkaku,rinkaku,rinkaku
林学,りんがく,リンガク,ringaku,ringaku,ringaku
林間,りんかん,リンカン,rinkan,rinkan,rinkan
輪姦,りんかん,リンカン,rinkan,rinkan,rinkan
悋気,りんき,リンキ,rinki,rinki,rinki
臨機,りんき,リンキ,rinki,rinki,rinki
稟議,りんぎ,リンギ,ringi,ringi,ringi
臨機応変,りんきおうへん,リンキオウヘン,rinkiouhen,rinkiouhen,rinkiohen
稟議書,りんぎしょ,リンギショ,ringisho,ringisyo,ringisho
リンギット,りんぎっと,リンギット,ringitto,ringitto,ringitto
臨御,りんぎょ,リンギョ,ringyo,ringyo,ringyo
林業,りんぎょう,リンギョウ,ringyou,ringyou,ringyou
淋菌,りんきん,リンキン,rinkin,rinkin,rinkin
リンク,りんく,リンク,rinku,rinku,rinku
林下,りんげ,リンゲ,ringe,ringe,ringe
輪形,りんけい,リンケイ,rinkei,rinkei,rinkei
鱗形,うろこがた,ウロコガタ,urokogata,urokogata,urokogata
鱗茎,りんけい,リンケイ,rinkei,rinkei,rinkei
臨月,りんげつ,リンゲツ,ringetsu,ringetu,ringetsu
臨検,りんけん,リンケン,rinken,rinken,rinken
綸言,りんげん,リンゲン,ringen,ringen,ringen
りんご,りんご,リンゴ,ringo,ringo,ringo
林檎,りんご,リンゴ,ringo,ringo,ringo
臨幸,りんこう,リンコウ,rinkou,rinkou,rinko
臨港,りんこう,リンコウ,rinkou,rinkou,rinko
隣国,りんごく,リンゴク,ringoku,ringoku,ringoku
輪作,りんさく,リンサク,rinsaku,rinsaku,rinsaku
林産,りんさん,リンサン,rinsan,rinsan,rinsan
燐酸,りんさん,リンサン,rinsan,rinsan,rinsan
臨死,りんし,リンシ,rinshi,rinsi,rinshi
綸旨,りんじ,リンジ,rinji,rinzi,rinji
臨時,りんじ,リンジ,rinji,rinzi,rinji
淋疾,りんしつ,リンシツ,rinshitsu,rinsitu,rinshitsu
痳疾,りんしつ,リンシツ,rinshitsu,rinsitu,rinshitsu
隣室,りんしつ,リンシツ,rinshitsu,rinsitu,rinshitsu
鱗翅目,りんしもく,リンシモク,rinshimoku,rinsimoku,rinshimoku
臨終,りんじゅう,リンジュウ,rinjuu,rinjuu,rinjuu
臨書,りんしょ,リンショ,rinsho,rinsyo,rinsho
林鐘,りんしょう,リンショウ,rinshou,rinsyou,rinshou
臨床,りんしょう,リンショウ,rinshou,rinsyou,rinshou
輪唱,りんしょう,リンショウ,rinshou,rinsyou,rinshou
臨場,りんじょう,リンジョウ,rinjou,rinjou,rinjou
輪状,りんじょう,リンジョウ,rinjou,rinjou,rinjou
鱗状,りんじょう,リンジョウ,rinjou,rinjou,rinjou
臨床医,りんしょうい,リンショウイ,rinshoui,rinsyoui,rinshoui
臨床医学,りんしょういがく,リンショウイガク,rinshouigaku,rinsyouigaku,rinshouigaku
臨場感,りんじょうかん,リンジョウカン,rinjoukan,rinjoukan,rinjoukan
臨床心理学,りんしょうしんりがく,リンショウシンリガク,rinshoushinrigaku,rinsyousinrigaku,rinshoushinrigaku
吝嗇,りんしょく,リンショク,rinshoku,rinsyoku,rinshoku
隣人,りんじん,リンジン,rinjin,rinzin,rinjin
燐寸,まっち,マッチ,matchi,matti,matchi
臨席,りんせき,リンセキ,rinseki,rinseki,rinseki
隣席,りんせき,リンセキ,rinseki,rinseki,rinseki
隣接,りんせつ,リンセツ,rinsetsu,rinsetu,rinsetsu
林泉,りんせん,リンセン,rinsen,rinsen,rinsen
臨戦,りんせん,リンセン,rinsen,rinsen,rinsen
林相,りんそう,リンソウ,rinsou,rinsou,rinso
隣村,となりむら,トナリムラ,tonarimura,tonarimura,tonarimura
リンチ,りんち,リンチ,rinchi,rinti,rinchi
林地,りんち,リンチ,rinchi,rinti,rinchi
臨地,りんち,リンチ,rinchi,rinti,rinchi
隣地,りんち,リンチ,rinchi,rinti,rinchi
臨調,りんちょう,リンチョウ,rinchou,rintyou,rincho
りんどう,りんどう,リンドウ,rindou,rindou,rindou
林道,りんどう,リンドウ,rindou,rindou,rindou
淋毒,りんどく,リンドク,rindoku,rindoku,rindoku
痳毒,りんどく,リンドク,rindoku,rindoku,rindoku
輪読,りんどく,リンドク,rindoku,rindoku,rindoku
輪廻,りんね,リンネ,rinne,rinne,rinne
リンネル,りんねる,リンネル,rinneru,rinneru,rinneru
輪番,りんばん,リンバン,rinban,rinban,rimban
淋病,りんびょう,リンビョウ,rinbyou,rinbyou,rimbiyou
痳病,りんびょう,リンビョウ,rinbyou,rinbyou,rimbiyou
鱗粉,りんぷん,リンプン,rinpun,rinpun,rimpun
鱗片,りんぺん,リンペン,rinpen,rinpen,rimpen
隣邦,りんぽう,リンポウ,rinpou,rinpou,rimpou
リンボク,りんぼく,リンボク,rinboku,rinboku,rinboku
林務,りんむ,リンム,rinmu,rinmu,rimmu
林野,りんや,リンヤ,rinya,rinya,rinya
林邑,りんゆう,リンユウ,rinyuu,rinyuu,rinyuu
淪落,りんらく,リンラク,rinraku,rinraku,rinraku
倫理,りんり,リンリ,rinri,rinri,rinri
倫理学,りんりがく,リンリガク,rinrigaku,rinrigaku,rinrigaku
林立,りんりつ,リンリツ,rinritsu,rinritu,rinritsu
凛冽,りんれつ,リンレツ,rinretsu,rinretu,rinretsu
塁,るい,ルイ,rui,rui,rui
累,るい,ルイ,rui,rui,rui
類縁,るいえん,ルイエン,ruien,ruien,ruien
累加,るいか,ルイカ,ruika,ruika,ruika
類義語,るいぎご,ルイギゴ,ruigigo,ruigigo,ruigigo
累計,るいけい,ルイケイ,ruikei,ruikei,ruikei
類型,るいけい,ルイケイ,ruikei,ruikei,ruikei
涙痕,るいこん,ルイコン,ruikon,ruikon,ruikon
類似,るいじ,ルイジ,ruiji,ruizi,ruiji
類似性,るいじせい,ルイジセイ,ruijisei,ruizisei,ruijisei
類焼,るいしょう,ルイショウ,ruishou,ruisyou,ruishou
累乗,るいじょう,ルイジョウ,ruijou,ruijou,ruijou
累乗根,るいじょうこん,ルイジョウコン,ruijoukon,ruijoukon,ruijoukon
類人猿,るいじんえん,ルイジンエン,ruijin'en,ruizin'en,ruijinen
類推,るいすい,ルイスイ,ruisui,ruisui,ruisui
累積,るいせき,ルイセキ,ruiseki,ruiseki,ruiseki
縲絏,るいせつ,ルイセツ,ruisetsu,ruisetu,ruisetsu
涙腺,るいせん,ルイセン,ruisen,ruisen,ruisen
羸痩,るいそう,ルイソウ,ruisou,ruisou,ruiso
累代,るいだい,ルイダイ,ruidai,ruidai,ruidai
類題,るいだい,ルイダイ,ruidai,ruidai,ruidai
涙道,るいどう,ルイドウ,ruidou,ruidou,ruidou
涙囊,るいのう,ルイノウ,ruinou,ruinou,ruinou
累犯,るいはん,ルイハン,ruihan,ruihan,ruihan
塁壁,るいへき,ルイヘキ,ruiheki,ruiheki,ruiheki
類別,るいべつ,ルイベツ,ruibetsu,ruibetu,ruibetsu
類例,るいれい,ルイレイ,ruirei,ruirei,ruirei
瘰癧,るいれき,ルイレキ,ruireki,ruireki,ruireki
ルーク,るーく,ルーク,ruuku,ruuku,ruuku
ルージュ,るーじゅ,ルージュ,ruuju,ruuju,ruuju
ルーズリーフ,るーずりーふ,ルーズリーフ,ruuzuriifu,ruuzuriifu,ruuzuriifu
ルーチン,るーちん,ルーチン,ruuchin,ruutin,ruuchin
ルート,るーと,ルート,ruuto,ruuto,ruuto
ルートサーバー,るーとさーばー,ルートサーバー,ruutosaabaa,ruutosaabaa,ruutosaabaa
ループ,るーぷ,ループ,ruupu,ruupu,ruupu
ループホール,るーぷほーる,ループホール,ruupuhooru,ruupuhooru,ruupuhooru
ルーブル,るーぶる,ルーブル,ruuburu,ruuburu,ruuburu
ルーム,るーむ,ルーム,ruumu,ruumu,ruumu
ルームメイト,るーむめいと,ルームメイト,ruumumeito,ruumumeito,ruumumeito
ルームメート,るーむめーと,ルームメート,ruumumeeto,ruumumeeto,ruumumeeto
ルール,るーる,ルール,ruuru,ruuru,ruuru
ルカムモモ,るかむもも,ルカムモモ,rukamumomo,rukamumomo,rukamumomo
流罪,るざい,ルザイ,ruzai,ruzai,ruzai
屡次,るじ,ルジ,ruji,ruzi,ruji
留守,るす,ルス,rusu,rusu,rusu
留守電,るすでん,ルスデン,rusuden,rusuden,rusuden
留守番,るすばん,ルスバン,rusuban,rusuban,rusuban
留守番電話,るすばんでんわ,ルスバンデンワ,rusubandenwa,rusubandenwa,rusubandenwa
流謫,りゅうたく,リュウタク,ryuutaku,ryuutaku,ryuutaku
ルックザック,るっくざっく,ルックザック,rukkuzakku,rukkuzakku,rukkuzakku
ルックス,るっくす,ルックス,rukkusu,rukkusu,rukkusu
るつぼ,るつぼ,ルツボ,rutsubo,rutubo,rutsubo
ルディス,るでぃす,ルディス,rudisu,rudisu,rudeisu
ルテチウム,るてちうむ,ルテチウム,rutechiumu,rutetiumu,rutechiumu
ルテニウム,るてにうむ,ルテニウム,ruteniumu,ruteniumu,ruteniumu
流転,るてん,ルテン,ruten,ruten,ruten
流人,るにん,ルニン,runin,runin,runin
ルネサンス,るねさんす,ルネサンス,runesansu,runesansu,runesansu
ルビ,るび,ルビ,rubi,rubi,rubi
ルビー,るびー,ルビー,rubii,rubii,rubii
ルピー,るぴー,ルピー,rupii,rupii,rupii
ルビジウム,るびじうむ,ルビジウム,rubijiumu,rubiziumu,rubijiumu
流布,るふ,ルフ,rufu,rufu,rufu
ルポ,るぽ,ルポ,rupo,rupo,rupo
ルポルタージュ,るぽるたーじゅ,ルポルタージュ,ruporutaaju,ruporutaaju,ruporutaaju
るまた,るまた,ルマタ,rumata,rumata,rumata
ルミネセンス,るみねせんす,ルミネセンス,ruminesensu,ruminesensu,ruminesensu
瑠璃,るり,ルリ,ruri,ruri,ruri
るりびたき,るりびたき,ルリビタキ,ruribitaki,ruribitaki,ruribitaki
流浪,るろう,ルロウ,rurou,rurou,rurou
ルンゲ,るんげ,ルンゲ,runge,runge,runge
レ,れ,レ,re,re,re
レア,れあ,レア,rea,rea,rea
レアル,れある,レアル,rearu,rearu,rearu
令,れい,レイ,rei,rei,rei
例,れい,レイ,rei,rei,rei
礼,れい,レイ,rei,rei,rei
零,れい,レイ,rei,rei,rei
霊,れい,レイ,rei,rei,rei
レイ,れい,レイ,rei,rei,rei
冷暗所,れいあんじょ,レイアンジョ,reianjo,reianjo,reianjo
礼意,れいい,レイイ,reii,reii,reii
霊位,れいい,レイイ,reii,reii,reii
霊威,れいい,レイイ,reii,reii,reii
霊異,りょうい,リョウイ,ryoui,ryoui,ryoui
霊域,れいいき,レイイキ,reiiki,reiiki,reiiki
冷雨,れいう,レイウ,reiu,reiu,reiu
冷延,れいえん,レイエン,reien,reien,reien
霊園,れいえん,レイエン,reien,reien,reien
霊屋,おたまや,オタマヤ,otamaya,otamaya,otamaya
冷温,れいおん,レイオン,reion,reion,reion
冷夏,れいか,レイカ,reika,reika,reika
零下,れいか,レイカ,reika,reika,reika
例会,れいかい,レイカイ,reikai,reikai,reikai
例解,れいかい,レイカイ,reikai,reikai,reikai
冷灰,れいかい,レイカイ,reikai,reikai,reikai
霊怪,れいかい,レイカイ,reikai,reikai,reikai
霊界,れいかい,レイカイ,reikai,reikai,reikai
例外,れいがい,レイガイ,reigai,reigai,reigai
冷害,れいがい,レイガイ,reigai,reigai,reigai
冷覚,れいかく,レイカク,reikaku,reikaku,reikaku
冷寒,れいかん,レイカン,reikan,reikan,reikan
冷感,れいかん,レイカン,reikan,reikan,reikan
冷汗,ひやあせ,ヒヤアセ,hiyaase,hiyaase,hiyaase
霊感,れいかん,レイカン,reikan,reikan,reikan
霊鑑,れいかん,レイカン,reikan,reikan,reikan
冷眼,れいがん,レイガン,reigan,reigan,reigan
例規,れいき,レイキ,reiki,reiki,reiki
冷気,れいき,レイキ,reiki,reiki,reiki
励起,れいき,レイキ,reiki,reiki,reiki
霊亀,れいき,レイキ,reiki,reiki,reiki
霊気,れいき,レイキ,reiki,reiki,reiki
礼儀,れいぎ,レイギ,reigi,reigi,reigi
冷却,れいきゃく,レイキャク,reikyaku,reikyaku,reikyaku
霊柩,れいきゅう,レイキュウ,reikyuu,reikyuu,reikyuu
霊柩車,れいきゅうしゃ,レイキュウシャ,reikyuusha,reikyuusya,reikyuusha
囹圄,れいご,レイゴ,reigo,reigo,reigo
霊境,れいきょう,レイキョウ,reikyou,reikyou,reikyou
礼金,れいきん,レイキン,reikin,reikin,reikin
麗句,れいく,レイク,reiku,reiku,reiku
冷遇,れいぐう,レイグウ,reiguu,reiguu,reiguu
礼遇,れいぐう,レイグウ,reiguu,reiguu,reiguu
冷血,れいけつ,レイケツ,reiketsu,reiketu,reiketsu
霊剣,れいけん,レイケン,reiken,reiken,reiken
冷厳,れいげん,レイゲン,reigen,reigen,reigen
霊験,れいけん,レイケン,reiken,reiken,reiken
黎元,れいげん,レイゲン,reigen,reigen,reigen
励行,れいこう,レイコウ,reikou,reikou,reiko
例刻,れいこく,レイコク,reikoku,reikoku,reikoku
冷酷,れいこく,レイコク,reikoku,reikoku,reikoku
霊告,れいこく,レイコク,reikoku,reikoku,reikoku
霊魂,れいこん,レイコン,reikon,reikon,reikon
例祭,れいさい,レイサイ,reisai,reisai,reisai
零砕,れいさい,レイサイ,reisai,reisai,reisai
零細,れいさい,レイサイ,reisai,reisai,reisai
霊山,りょうせん,リョウセン,ryousen,ryousen,ryousen
令嗣,れいし,レイシ,reishi,reisi,reishi
令姉,れいし,レイシ,reishi,reisi,reishi
冷視,れいし,レイシ,reishi,reisi,reishi
茘枝,れいし,レイシ,reishi,reisi,reishi
霊祠,れいし,レイシ,reishi,reisi,reishi
霊芝,れいし,レイシ,reishi,reisi,reishi
霊視,れいし,レイシ,reishi,reisi,reishi
例示,れいじ,レイジ,reiji,reizi,reiji
