orig,hira,vowel
変造,へんぞう,enou
変速,へんそく,enou
変態,へんたい,enai
鞭撻,べんたつ,enau
弁知,べんち,eni
偏重,へんちょう,enou
変調,へんちょう,enou
変動,へんどう,enou
返答,へんとう,enou
編入,へんにゅう,ennuu
返納,へんのう,ennou
変敗,へんぱい,enai
返杯,へんぱい,enai
返盃,へんぱい,enai
便秘,べんぴ,eni
返品,へんぴん,enin
弁別,べんべつ,eneu
変貌,へんぼう,enou
遍満,へんまん,enan
弁明,べんめい,enei
変名,へんめい,enei
変容,へんよう,enou
弁理,べんり,eni
返戻,へんれい,enei
返礼,へんれい,enei
勉励,べんれい,enei
遊歴,ゆうれき,uuei
弁論,べんろん,enon
補遺,ほい,oi
ぽい,ぽい,oi
保育,ほいく,oiu
哺育,ほいく,oiu
暴圧,ぼうあつ,ouau
防圧,ぼうあつ,ouau
防遏,ぼうあつ,ouau
奉安,ほうあん,ouan
包囲,ほうい,oui
暴飲,ぼういん,ouin
放映,ほうえい,ouei
防衛,ぼうえい,ouei
貿易,ぼうえき,ouei
防疫,ぼうえき,ouei
放歌,ほうか,oua
放火,ほうか,oua
奉加,ほうが,oua
奉賀,ほうが,oua
萌芽,ほうが,oua
防火,ぼうか,oua
崩壊,ほうかい,ouai
崩潰,ほうかい,ouai
抱懐,ほうかい,ouai
妨害,ぼうがい,ouai
妨碍,ぼうがい,ouai
妨礙,ぼうがい,ouai
暴害,ぼうがい,ouai
邦楽,ほうがく,ouau
包括,ほうかつ,ouau
放下,ほうげ,oue
傍観,ぼうかん,ouan
奉還,ほうかん,ouan
放還,ほうかん,ouan
訪韓,ほうかん,ouan
包含,ほうがん,ouan
望観,ぼうかん,ouan
防寒,ぼうかん,ouan
抛棄,ほうき,oui
放棄,ほうき,oui
蜂起,ほうき,oui
望気,ぼうき,oui
謀議,ぼうぎ,oui
謗議,ぼうぎ,oui
防蟻,ぼうぎ,oui
忘却,ぼうきゃく,ouau
崩御,ほうぎょ,ouo
防御,ぼうぎょ,ouo
防禦,ぼうぎょ,ouo
望郷,ぼうきょう,ouou
放吟,ほうぎん,ouin
奉献,ほうけん,ouen
封建,ほうけん,ouen
放言,ほうげん,ouen
冒険,ぼうけん,ouen
剖検,ぼうけん,ouen
望見,ぼうけん,ouen
謗言,ぼうげん,ouen
防護,ぼうご,ouo
咆哮,ほうこう,ouou
奉公,ほうこう,ouou
彷徨,ほうこう,ouou
放校,ほうこう,ouou
抱合,ほうごう,ouou
縫合,ほうごう,ouou
暴行,ぼうこう,ouou
報告,ほうこく,ouou
奉告,ほうこく,ouou
忙殺,ぼうさつ,ouau
謀殺,ぼうさつ,ouau
奉讃,ほうさん,ouan
奉賛,ほうさん,ouan
放散,ほうさん,ouan
奉伺,ほうし,oui
奉祀,ほうし,oui
放資,ほうし,oui
報時,ほうじ,oui
抱持,ほうじ,oui
捧持,ほうじ,oui
牓示,ほうじ,oui
傍視,ぼうし,oui
暴死,ぼうし,oui
防止,ぼうし,oui
榜示,ほうじ,oui
防磁,ぼうじ,oui
亡失,ぼうしつ,ouiu
忘失,ぼうしつ,ouiu
防湿,ぼうしつ,ouiu
放射,ほうしゃ,oua
報謝,ほうしゃ,oua
防守,ぼうしゅ,ouu
傍受,ぼうじゅ,ouu
防臭,ぼうしゅう,ouuu
防縮,ぼうしゅく,ouuu
奉書,ほうしょ,ouo
幇助,ほうじょ,ouo
謀書,ぼうしょ,ouo
防暑,ぼうしょ,ouo
傍証,ぼうしょう,ouou
奉職,ほうしょく,ouou
飽食,ほうしょく,ouou
暴食,ぼうしょく,ouou
放心,ほうしん,ouin
防塵,ぼうじん,ouin
放水,ほうすい,ouui
烹炊,ほうすい,ouui
防水,ぼうすい,ouui
縫製,ほうせい,ouei
包摂,ほうせつ,oueu
防雪,ぼうせつ,oueu
防戦,ぼうせん,ouen
包装,ほうそう,ouou
奉送,ほうそう,ouou
放送,ほうそう,ouou
包蔵,ほうぞう,ouou
暴走,ぼうそう,ouou
奉体,ほうたい,ouai
奉戴,ほうたい,ouai
傍題,ぼうだい,ouai
膨大,ぼうだい,ouai
放談,ほうだん,ouan
法談,ほうだん,ouan
妄断,もうだん,ouan
報知,ほうち,oui
放置,ほうち,oui
放逐,ほうちく,ouiu
逢着,ほうちゃく,ouau
訪中,ほうちゅう,ouuu
防虫,ぼうちゅう,ouuu
放鳥,ほうちょう,ouou
訪朝,ほうちょう,ouou
傍聴,ぼうちょう,ouou
膨張,ぼうちょう,ouou
膨脹,ぼうちょう,ouou
防潮,ぼうちょう,ouou
奉呈,ほうてい,ouei
捧呈,ほうてい,ouei
抛擲,ほうてき,ouei
放擲,ほうてき,ouei
奉奠,ほうてん,ouen
放電,ほうでん,ouen
奉灯,ほうとう,ouou
奉答,ほうとう,ouou
放蕩,ほうとう,ouou
報道,ほうどう,ouou
暴投,ぼうとう,ouou
暴騰,ぼうとう,ouou
冒涜,ぼうとく,ouou
冒瀆,ぼうとく,ouou
放尿,ほうにょう,ounou
放任,ほうにん,ounin
放熱,ほうねつ,ouneu
放念,ほうねん,ounen
奉拝,ほうはい,ouai
放伐,ほうばつ,ouau
暴発,ぼうはつ,ouau
放屁,ほうひ,oui
褒美,ほうび,oui
防備,ぼうび,oui
防風,ぼうふう,ouuu
報復,ほうふく,ouuu
訪仏,ほうふつ,ouuu
奉幣,ほうへい,ouei
訪米,ほうべい,ouei
謗法,ほうぼう,ouou
放牧,ほうぼく,ouou
飽満,ほうまん,ouan
膨満,ぼうまん,ouan
亡命,ぼうめい,ouei
亡滅,ぼうめつ,oueu
放免,ほうめん,ouen
訪問,ほうもん,ouon
邦訳,ほうやく,ouau
放鷹,ほうよう,ouou
冒用,ぼうよう,ouou
棒読み,ぼうよみ,ouoi
崩落,ほうらく,ouau
暴落,ぼうらく,ouau
抱卵,ほうらん,ouan
放流,ほうりゅう,ouuu
放浪,ほうろう,ouou
飽和,ほうわ,oua
ほおかぶり,ほおかぶり,ooaui
ほおかむり,ほおかむり,ooaui
ホームスクーリング,ほーむすくーりんぐ,oouuuuinu
ホームティーチング,ほーむてぃーちんぐ,ooueiiinu
ホームルーム,ほーむるーむ,oouuuu
保温,ほおん,oon
保革,ほかく,oau
捕獲,ほかく,oau
保管,ほかん,oan
補完,ほかん,oan
補記,ほき,oi
補給,ほきゅう,ouu
捕球,ほきゅう,ouu
補強,ほきょう,oou
募金,ぼきん,oin
撲殺,ぼくさつ,ouau
墨守,ぼくしゅ,ouu
墨書,すみがき,uiai
北上,きたかみ,iaai
卜定,ぼくじょう,ouou
北征,ほくせい,ouei
撲滅,ぼくめつ,oueu
北面,ほくめん,ouen
北流,ほくりゅう,ouuu
保護,ほご,oo
歩行,ほこう,oou
補講,ほこう,oou
保佐,ほさ,oa
補佐,ほさ,oa
輔佐,ほさ,oa
募債,ぼさい,oai
捕殺,ほさつ,oau
保持,ほじ,oi
ほしうらない,ほしうらない,oiuanai
保湿,ほしつ,oiu
保釈,ほしゃく,oau
保守,ほしゅ,ou
捕囚,ほしゅう,ouu
捕集,ほしゅう,ouu
補修,ほしゅう,ouu
補習,ほしゅう,ouu
補充,ほじゅう,ouu
募集,ぼしゅう,ouu
補助,ほじょ,oo
輔助,ほじょ,oo
保証,ほしょう,oou
保障,ほしょう,oou
補償,ほしょう,oou
捕食,ほしょく,oou
補植,ほしょく,oou
補職,ほしょく,oou
保身,ほしん,oin
保水,ほすい,oui
補整,ほせい,oei
保税,ほぜい,oei
補説,ほせつ,oeu
保全,ほぜん,oen
舗装,ほそう,oou
鋪装,ほそう,oou
捕捉,ほそく,oou
歩測,ほそく,oou
補足,ほそく,oou
保存,ほぞん,oon
発企,ほっき,oi
発起,ほっき,oi
勃起,ぼっき,oi
没却,ぼっきゃく,oau
勃興,ぼっこう,oou
没収,ぼっしゅう,ouu
没書,ぼっしょ,oo
発足,ほっそく,oou
没頭,ぼっとう,oou
勃発,ぼっぱつ,oau
ホップ,ほっぷ,ou
没落,ぼつらく,ouau
補綴,ほてつ,oeu
補訂,ほてい,oei
ボディビル,ぼでぃびる,oiiu
補填,ほてん,oen
補導,ほどう,oou
輔導,ほどう,oou
補任,ほにん,onin
ほねあげ,ほねあげ,oneae
ほねおり,ほねおり,oneoi
捕縛,ほばく,oau
補弼,ほひつ,oiu
補筆,ほひつ,oiu
輔弼,ほひつ,oiu
匍匐,ほふく,ouu
保養,ほよう,oou
保留,ほりゅう,ouu
翻案,ほんあん,onan
翻意,ほんい,oni
本有,ほんゆう,onuu
盆踊り,ぼんおどり,onooi
翻刻,ほんこく,onou
翻身,ほんしん,onin
奔走,ほんそう,onou
凡退,ぼんたい,onai
奔馳,ほんち,oni
奔騰,ほんとう,onou
本番,ほんばん,onan
ぽんびき,ぽんびき,onii
本復,ほんぷく,onuu
本末転倒,ほんまつてんとう,onauenou
翻訳,ほんやく,onau
凡慮,ぼんりょ,ono
翻弄,ほんろう,onou
枚挙,まいきょ,aio
邁進,まいしん,aiin
埋設,まいせつ,aieu
埋葬,まいそう,aiou
埋蔵,まいぞう,aiou
まいない,まいない,ainai
埋伏,まいふく,aiuu
埋没,まいぼつ,aiou
まえうり,まえうり,aeui
まえおき,まえおき,aeoi
まえがり,まえがり,aeai
まえぶれ,まえぶれ,aeue
まがり,まがり,aai
まきえ,まきえ,aie
まきこみ,まきこみ,aioi
幕開け,まくあけ,auae
まくら,まくら,aua
まけおしみ,まけおしみ,aeoii
摩擦,まさつ,aau
マスク,ますく,auu
マスター,ますたー,auaa
マスターベーション,ますたーべーしょん,auaaeeon
またたき,またたき,aaai
まちぶせ,まちぶせ,aiue
マッサージ,まっさーじ,aaai
抹消,まっしょう,aou
マッチ,まっち,ai
まどろみ,まどろみ,aooi
まばたき,まばたき,aaai
麻痺,まひ,ai
ままごと,ままごと,aaoo
摩滅,まめつ,aeu
磨滅,まめつ,aeu
摩耗,まもう,aou
磨耗,まもう,aou
まるうつし,まるうつし,auuui
まるがり,まるがり,auai
まるなげ,まるなげ,aunae
まわりみち,まわりみち,aaiii
満悦,まんえつ,aneu
蔓延,まんえん,anen
満会,まんかい,anai
満開,まんかい,anai
満干,まんかん,anan
満願,まんがん,anan
満喫,まんきつ,aniu
満載,まんさい,anai
萬歳,ばんざい,anai
慢心,まんしん,anin
満足,まんぞく,anou
漫談,まんだん,anan
慢罵,まんば,ana
漫罵,まんば,ana
万引,まんびき,anii
万引き,まんびき,anii
満腹,まんぷく,anuu
漫歩,まんぽ,ano
漫遊,まんゆう,anuu
満了,まんりょう,anou
みあい,みあい,iai
みあわせ,みあわせ,iaae
ミーティング,みーてぃんぐ,iieinu
みうけ,みうけ,iue
みうごき,みうごき,iuoi
みおとり,みおとり,iooi
味解,みかい,iai
みかえり,みかえり,iaei
みかた,みかた,iaa
みきき,みきき,iii
身支度,みじたく,iiau
みじろぎ,みじろぎ,iioi
ミス,みす,iu
みずあげ,みずあげ,iuae
みずきり,みずきり,iuii
みずまわり,みずまわり,iuaai
みずもれ,みずもれ,iuoe
ミスリード,みすりーど,iuiio
店番,みせばん,iean
みちかけ,みちかけ,iiae
みちひき,みちひき,iiii
密会,みっかい,iai
密議,みつぎ,iui
密契,みっけい,iei
密計,みっけい,iei
密航,みっこう,iou
密告,みっこく,iou
密集,みっしゅう,iuu
密生,みっせい,iei
密葬,みっそう,iou
密造,みつぞう,iuou
密着,みっちゃく,iau
密通,みっつう,iuu
密偵,みってい,iei
密入国,みつにゅうこく,iunuuou
密売,みつばい,iuai
密封,みっぷう,iuu
密閉,みっぺい,iei
みつもり,みつもり,iuoi
密約,みつやく,iuau
密輸,みつゆ,iuu
密輸入,みつゆにゅう,iuunuu
密漁,みつりょう,iuou
密猟,みつりょう,iuou
味読,みどく,iou
未読,みどく,iou
みなおし,みなおし,inaoi
みなげ,みなげ,inae
みなみ,みなみ,inai
みぶるい,みぶるい,iuui
みまわり,みまわり,iaai
みみうち,みみうち,iiui
みみかき,みみかき,iiai
脈診,みゃくしん,auin
脈動,みゃくどう,auou
名代,みょうだい,ouai
みようみまね,みようみまね,iouiane
魅了,みりょう,iou
魅惑,みわく,iau
民営化,みんえいか,ineia
民主化,みんしゅか,inua
むかしばなし,むかしばなし,uaianai
霧散,むさん,uan
夢死,むし,ui
無視,むし,ui
矛盾,むじゅん,uun
霧消,むしょう,uou
無心,むしん,uin
夢精,むせい,uei
夢想,むそう,uou
無駄遣い,むだづかい,uauai
むだぼねおり,むだぼねおり,uaoneoi
無賃乗車,むちんじょうしゃ,uinoua
胸算用,むなざんよう,unaanou
むねあげ,むねあげ,uneae
夢寐,むび,ui
謀反,むほん,uon
謀叛,むほん,uon
無理強い,むりじい,uiii
無理心中,むりしんじゅう,uiinuu
明記,めいき,eii
銘記,めいき,eii
盟休,めいきゅう,eiuu
明言,めいげん,eien
明察,めいさつ,eiau
明示,めいじ,eii
明証,めいしょう,eiou
名状,めいじょう,eiou
迷信,めいしん,eiin
盟誓,めいせい,eiei
冥想,めいそう,eiou
迷走,めいそう,eiou
瞑想,めいそう,eiou
命中,めいちゅう,eiuu
明徴,めいちょう,eiou
明答,めいとう,eiou
鳴動,めいどう,eiou
明文,めいぶん,eiun
命名,めいめい,eiei
明滅,めいめつ,eieu
盟約,めいやく,eiau
命令,めいれい,eiei
迷惑,めいわく,eiau
メール,めーる,eeu
めきき,めきき,eii
めくばせ,めくばせ,euae
鍍金,めっき,ei
滅却,めっきゃく,eau
滅菌,めっきん,ein
滅失,めっしつ,eiu
メッセージ,めっせーじ,eeei
滅度,めつど,euo
滅亡,めつぼう,euou
めどおり,めどおり,eooi
めまい,めまい,eai
メモ,めも,eo
面謁,めんえつ,eneu
面会,めんかい,enai
免官,めんかん,enan
免許,めんきょ,eno
免許皆伝,めんきょかいでん,enoaien
免罪,めんざい,enai
面従,めんじゅう,enuu
免除,めんじょ,eno
免税,めんぜい,enei
免責,めんせき,enei
面責,めんせき,enei
面接,めんせつ,eneu
面談,めんだん,enan
メンテナンス,めんてなんす,enenanu
盲愛,もうあい,ouai
猛撃,もうげき,ouei
もうしいれ,もうしいれ,ouiie
もうしたて,もうしたて,ouiae
もうしひらき,もうしひらき,ouiiai
猛射,もうしゃ,oua
妄執,もうしゅう,ouuu
猛襲,もうしゅう,ouuu
盲従,もうじゅう,ouuu
妄信,もうしん,ouin
猛進,もうしん,ouin
盲信,もうしん,ouin
妄想,もうそう,ouou
猛打,もうだ,oua
猛追,もうつい,ouui
妄動,もうどう,ouou
盲動,もうどう,ouou
網羅,もうら,oua
耄碌,もうろく,ouou
木化,もっか,oa
目撃,もくげき,ouei
黙殺,もくさつ,ouau
黙止,もくし,oui
黙示,もくじ,oui
黙視,もくし,oui
木食,きくい,iui
目送,もくそう,ouou
黙想,もくそう,ouou
目測,もくそく,ouou
目睹,もくと,ouo
黙祷,もくとう,ouou
目読,もくどく,ouou
黙読,もくどく,ouou
黙認,もくにん,ounin
黙秘,もくひ,oui
沐浴,もくよく,ouou
目礼,もくれい,ouei
黙礼,もくれい,ouei
模刻,もこく,oou
モザイク,もざいく,oaiu
摸索,もさく,oau
模作,もさく,oau
模索,もさく,oau
文字化け,もじばけ,oiae
模写,もしゃ,oa
摸造,もぞう,oou
模造,もぞう,oou
もちにげ,もちにげ,oinie
もちはこび,もちはこび,oiaoi
黙過,もっか,oa
黙会,もっかい,oai
没官,もっかん,oan
黙契,もっけい,oei
木工,もっこう,oou
黙考,もっこう,oou
もてなし,もてなし,oenai
モニター,もにたー,oniaa
モニタリング,もにたりんぐ,oniainu
ものおしみ,ものおしみ,onooii
ものおもい,ものおもい,onoooi
ものごい,ものごい,onooi
ものまね,ものまね,onoane
ものもらい,ものもらい,onooai
ものわすれ,ものわすれ,onoaue
模倣,もほう,oou
もみあらい,もみあらい,oiaai
もみけし,もみけし,oiei
もみじがり,もみじがり,oiiai
悶死,もんし,oni
問診,もんしん,onin
問訊,もんじん,onin
悶絶,もんぜつ,oneu
問題視,もんだいし,onaii
問答,もんどう,onou
やいと,やいと,aio
夜営,やえい,aei
野営,やえい,aei
夜宴,やえん,aen
八百長,やおちょう,aoou
やおや,やおや,aoa
夜学,やがく,aau
やきいれ,やきいれ,aiie
やきうち,やきうち,aiui
やきはた,やきはた,aiaa
やきばた,やきばた,aiaa
野球,やきゅう,auu
夜業,やぎょう,aou
夜勤,やきん,ain
約,やく,au
約言,やくげん,auen
扼殺,やくさつ,auau
薬殺,やくさつ,auau
約定,やくじょう,auou
躍進,やくしん,auin
約束,やくそく,auou
躍動,やくどう,auou
厄祓い,やくはらい,auaai
約分,やくぶん,auun
夜警,やけい,aei
やけど,やけど,aeo
夜行,やこう,aou
やじうま,やじうま,aiua
夜襲,やしゅう,auu
夜食,やしょく,aou
やすうけあい,やすうけあい,auueai
やすうり,やすうり,auui
野生,やせい,aei
痩せ我慢,やせがまん,aeaan
野戦,やせん,aen
やつあたり,やつあたり,auaai
訳解,やくかい,auai
やぶにらみ,やぶにらみ,auniai
やまづみ,やまづみ,aaui
やまわけ,やまわけ,aaae
やみうち,やみうち,aiui
揶揄,やゆ,au
やりくり,やりくり,aiui
やりとり,やりとり,aioi
やりみず,やりみず,aiiu
やんちゃ,やんちゃ,ana
誘引,ゆういん,uuin
遊泳,ゆうえい,uuei
誘掖,ゆうえき,uuei
優越,ゆうえつ,uueu
遊宴,ゆうえん,uuen
融解,ゆうかい,uuai
誘拐,ゆうかい,uuai
遊学,ゆうがく,uuau
誘起,ゆうき,uui
遊戯,ゆうぎ,uui
憂喜,ゆうき,uui
遊興,ゆうこう,uuou
優遇,ゆうぐう,uuuu
遊撃,ゆうげき,uuei
遊行,ゆぎょう,uou
融合,ゆうごう,uuou
友視,ともみ,ooi
憂思,ゆうし,uui
融資,ゆうし,uui
雄視,ゆうし,uui
幽囚,ゆうしゅう,uuuu
涌出,ゆうしゅつ,uuuu
湧出,ゆうしゅつ,uuuu
佑助,ゆうじょ,uuo
宥恕,ゆうじょ,uuo
優勝,ゆうしょう,uuou
勇進,ゆうしん,uuin
湧水,ゆうすい,uuui
融通,ゆうづう,uuuu
遊説,ゆうぜい,uuei
優先,ゆうせん,uuen
優占,ゆうせん,uuen
勇戦,ゆうせん,uuen
湧泉,ゆうせん,uuen
郵送,ゆうそう,uuou
優待,ゆうたい,uuai
勇退,ゆうたい,uuai
勇断,ゆうだん,uuan
誘致,ゆうち,uui
遊蕩,ゆうとう,uuou
誘導,ゆうどう,uuou
誘発,ゆうはつ,uuau
雄飛,ゆうひ,uui
幽閉,ゆうへい,uuei
遊牧,ゆうぼく,uuou
憂悶,ゆうもん,uuon
勇躍,ゆうやく,uuau
ゆうやけ,ゆうやけ,uuae
遊楽,ゆうらく,uuau
遊覧,ゆうらん,uuan
遊離,ゆうり,uui
憂慮,ゆうりょ,uuo
遊猟,ゆうりょう,uuou
優劣,ゆうれつ,uueu
宥和,ゆうわ,uua
融和,ゆうわ,uua
誘惑,ゆうわく,uuau
愉悦,ゆえつ,ueu
踰越,ゆえつ,ueu
雪合戦,ゆきがっせん,uiaen
ゆきき,ゆきき,uii
雪化粧,ゆきげしょう,uieou
ゆきどけ,ゆきどけ,uioe
輸血,ゆけつ,ueu
癒合,ゆごう,uou
諭告,ゆこく,uou
諭示,さとみ,aoi
輸出,ゆしゅつ,uuu
輸出入,ゆしゅつにゅう,uuunuu
輸送,ゆそう,uou
油断,ゆだん,uan
癒着,ゆちゃく,uau
ゆどおし,ゆどおし,uooi
ゆどの,ゆどの,uono
ゆとり,ゆとり,uoi
ゆに,ゆに,uni
輸入,ゆにゅう,unuu
ゆばり,ゆばり,uai
ゆびきり,ゆびきり,uiii
ゆまり,ゆまり,uai
ゆめごこち,ゆめごこち,ueooi
用意,ようい,oui
養育,よういく,ouiu
揺曳,ようえい,ouei
蛹化,ようか,oua
容喙,ようかい,ouai
溶解,ようかい,ouai
熔解,ようかい,ouai
鎔解,ようかい,ouai
揚棄,ようき,oui
要求,ようきゅう,ouuu
要撃,ようげき,ouei
邀撃,ようげき,ouei
溶血,ようけつ,oueu
擁護,ようご,ouo
養護,ようご,ouo
洋行,ようこう,ouou
