orig,hira,vowel
竪者,りっしゃ,ia
立射,りっしゃ,ia
律宗,りっしゅう,iuu
立秋,りっしゅう,iuu
立春,りっしゅん,iun
立証,りっしょう,iou
立食,りっしょく,iou
立身,りっしん,iin
律蔵,りつぞう,iuou
立像,りつぞう,iuou
立体,りったい,iai
立体交差,りったいこうさ,iaioua
立地,りっち,ii
立刀,りっとう,iou
立冬,りっとう,iou
律動,りつどう,iuou
リットル,りっとる,iou
立腹,りっぷく,iuu
リップサービス,りっぷさーびす,iuaaiu
立方,りっぽう,iou
立法,りっぽう,iou
立法権,りっぽうけん,iouen
立方根,りっぽうこん,iouon
立方体,りっぽうたい,iouai
立命,りつめい,iuei
律令,りつりょう,iuou
立礼,りつれい,iuei
里程,りてい,iei
リテヌート,りてぬーと,ienuuo
リデュース,りでゅーす,ieuuu
リテラシー,りてらしー,ieaii
利点,りてん,ien
リテンション,りてんしょん,ienon
離党,りとう,iou
利導,りどう,iou
吏道,りと,io
里道,りどう,iou
利得,りとく,iou
リトルエンディアン,りとるえんでぃあん,iouenian
リニア,りにあ,inia
離乳,りにゅう,inuu
リニューアル,りにゅーある,inuuau
利尿,りにょう,inou
離任,りにん,inin
理念,りねん,inen
離農,りのう,inou
リハ,りは,ia
リハーサル,りはーさる,iaaau
リバーシブル,りばーしぶる,iaaiuu
リバース,りばーす,iaau
利発,りはつ,iau
理髪,りはつ,iau
理髪師,りはつし,iaui
理髪店,りはつてん,iauen
利幅,りはば,iaa
リハビリ,りはびり,iaii
リハビリテーション,りはびりてーしょん,iaiieeon
リバモリウム,りばもりうむ,iaoiuu
離反,りはん,ian
離叛,りはん,ian
理非,りひ,ii
リビングダイニングキッチン,りびんぐだいにんぐきっちん,iinuaininuiin
リフィル,りふぃる,iiu
リブート,りぶーと,iuuo
理不尽,りふじん,iuin
利札,りさつ,iau
リフト,りふと,iuo
リフトバス,りふとばす,iuoau
リフューズ,りふゅーず,iuuuu
リフレーン,りふれーん,iueen
リフレッシュ,りふれっしゅ,iueu
リペア,りぺあ,iea
リベート,りべーと,ieeo
離別,りべつ,ieu
リベラリズム,りべらりずむ,ieaiuu
リベラル,りべらる,ieau
リベラルアーツ,りべらるあーつ,ieauaau
利便,りべん,ien
離弁花,りべんか,iena
離弁花類,りべんかるい,ienaui
リベンジ,りべんじ,ieni
利便性,りべんせい,ienei
リボ,りぼ,io
理法,りほう,iou
リポート,りぽーと,iooo
リボルビング,りぼるびんぐ,iouinu
リボン,りぼん,ion
利回り,りまわり,iaai
リムノグナシア,りむのぐなしあ,iunounaia
裏面,うらめん,uaen
リモートコントロール,りもーとこんとろーる,ioooonooou
リモコン,りもこん,ioon
略,りゃく,au
略儀,りゃくぎ,aui
略語,りゃくご,auo
略字,りゃくじ,aui
略式,りゃくしき,auii
略取,りゃくしゅ,auu
略称,りゃくしょう,auou
略章,りゃくしょう,auou
略装,りゃくそう,auou
掠奪,りゃくだつ,auau
略奪,りゃくだつ,auau
略歴,りゃくれき,auei
リャマ,りゃま,aa
理由,りゆう,iuu
流,りゅう,uu
硫安,りゅうあん,uuan
留意,りゅうい,uui
流域,りゅういき,uuii
溜飲,りゅういん,uuin
柳営,りゅうえい,uuei
竜王,りゅうおう,uuou
硫化,りゅうか,uua
流下,りゅうか,uua
琉歌,りゅうか,uua
留学,りゅうがく,uuau
留学生,りゅうがくせい,uuauei
流感,りゅうかん,uuan
竜顔,りゅうがん,uuan
龍顔,りゅうがん,uuan
隆起,りゅうき,uui
流儀,りゅうぎ,uui
竜騎兵,りゅうきへい,uuiei
琉球,りゅうきゅう,uuuu
琉球語,りゅうきゅうご,uuuuo
流寓,りゅうぐう,uuuu
竜宮,りゅうぐう,uuuu
龍宮,りゅうぐう,uuuu
龍宮城,りゅうぐうじょう,uuuuou
流刑,るけい,uei
流血,りゅうけつ,uueu
流言,りゅうげん,uuen
流行,りゅうこう,uuou
流行歌,りゅうこうか,uuoua
流行語,りゅうこうご,uuouo
流沙,るさ,ua
流砂,りゅうさ,uua
竜作,りゅうさく,uuau
龍作,りゅうさく,uuau
硫酸,りゅうさん,uuan
流産,りゅうざん,uuan
流竄,りゅうざん,uuan
粒子,りゅうし,uui
流矢,ながれや,naaea
流質,ながれじち,naaeii
流失,りゅうしつ,uuiu
リュージュ,りゅーじゅ,uuu
流出,りゅうしゅつ,uuuu
竜驤,りゅうじょう,uuou
粒状,りゅうじょう,uuou
竜神,りゅうじん,uuin
留心,りゅうしん,uuin
リユース,りゆーす,iuuu
流水,りゅうすい,uuui
流星,りゅうせい,uuei
隆盛,りゅうせい,uuei
流星雨,りゅうせいう,uueiu
流星群,りゅうせいぐん,uueiun
流石,さすが,aua
リュウゼツラン,りゅうぜつらん,uueuan
流線,りゅうせん,uuen
流速,りゅうそく,uuou
流体,りゅうたい,uuai
流体力学,りゅうたいりきがく,uuaiiiau
榴弾,りゅうだん,uuan
留置,りゅうち,uui
留置場,りゅうちじょう,uuiou
留置線,りゅうちせん,uuien
流暢,りゅうちょう,uuou
留鳥,りゅうちょう,uuou
流通,りゅうつう,uuuu
流涕,りゅうてい,uuei
流伝,りゅうでん,uuen
流動,りゅうどう,uuou
流動資産,りゅうどうしさん,uuouian
流入,りゅうにゅう,uunuu
留年,りゅうねん,uunen
流派,りゅうは,uua
柳眉,りゅうび,uui
流氷,りゅうひょう,uuou
流弊,りゅうへい,uuei
立米,りゅうべい,uuei
留保,りゅうほ,uuo
流亡,りゅうぼう,uuou
流氓,りゅーまん,uuan
流木,りゅうぼく,uuou
立木,たちぎ,aii
竜馬,りゅうま,uua
流用,りゅうよう,uuou
流離,さすらい,auai
粒粒,つぶつぶ,uuuu
流量,りゅうりょう,uuou
流麗,りゅうれい,uuei
流連,りゅうれん,uuen
流露,りゅうろ,uuo
流路,りゅうろ,uuo
リュック,りゅっく,uu
リュックサック,りゅっくさっく,uuau
涼,りょう,ou
領納,りょうのう,ounou
俚謡,りよう,iou
利用,りよう,iou
理容,りよう,iou
里謡,りよう,iou
両,りょう,ou
寮,りょう,ou
料,りょう,ou
漁,りょう,ou
猟,りょう,ou
稜,りょう,ou
良,りょう,ou
量,りょう,ou
領,りょう,ou
両足,りょうあし,ouai
良案,りょうあん,ouan
諒闇,りょうあん,ouan
領域,りょういき,ouii
療育,りょういく,ouiu
両院,りょういん,ouin
両腕,りょううで,ouue
良縁,りょうえん,ouen
遼遠,りょうえん,ouen
凌駕,りょうが,oua
諒解,りょうかい,ouai
領会,りょうかい,ouai
了解,りょうかい,ouai
領海,りょうかい,ouai
両替,りょうがえ,ouae
両側,りょうがわ,ouaa
僚艦,りょうかん,ouan
涼感,りょうかん,ouan
猟官,りょうかん,ouan
量感,りょうかん,ouan
両岸,りょうがん,ouan
両眼,りょうがん,ouan
僚機,りょうき,oui
猟奇,りょうき,oui
猟期,りょうき,oui
両脚,りょうあし,ouai
良弓,りょうきゅう,ouuu
両極,りょうきょく,ouou
料金,りょうきん,ouin
猟狗,りょうく,ouu
領空,りょうくう,ouuu
両軍,りょうぐん,ouun
良家,りょうけ,oue
菱形,ひしがた,iiaa
了簡,りょうけん,ouen
了見,りょうけん,ouen
料簡,りょうけん,ouen
猟犬,りょうけん,ouen
両虎,りょうこ,ouo
良好,りょうこう,ouou
良港,りょうこう,ouou
両国,りょうごく,ouou
竜虎,りゅうこ,uuo
良妻,りょうさい,ouai
良剤,りょうざい,ouai
良材,りょうざい,ouai
良策,りょうさく,ouau
諒察,りょうさつ,ouau
両三,りょうさん,ouan
量産,りょうさん,ouan
理容師,りようし,ioui
両氏,りょうし,oui
料紙,りょうし,oui
漁師,りょうし,oui
猟師,りょうし,oui
竜子,りゅうこ,uuo
良師,りょうし,oui
量子,りょうし,oui
領事,りょうじ,oui
令旨,りょうじ,oui
療治,りょうじ,oui
領事館,りょうじかん,ouian
良識,りょうしき,ouii
良質,りょうしつ,ouiu
両社,りょうしゃ,oua
両者,りょうしゃ,oua
利用者,りようしゃ,ioua
良種,りょうしゅ,ouu
領主,りょうしゅ,ouu
領取,りょうしゅ,ouu
猟銃,りょうじゅう,ouuu
涼秋,りょうしゅう,ouuu
領収,りょうしゅう,ouuu
領袖,りょうしゅう,ouuu
了承,りょうしょう,ouou
糧食,りょうしょく,ouou
量子力学,りょうしりきがく,ouiiiau
両親,りょうしん,ouin
良心,りょうしん,ouin
良人,おっと,oo
量水,りょうすい,ouui
両数,りょうすう,ouuu
両性,りょうせい,ouei
両生,りょうせい,ouei
令制,りょうせい,ouei
寮生,りょうせい,ouei
良性,りょうせい,ouei
良政,よしまさ,oiaa
両生類,りょうせいるい,oueiui
両棲類,りょうせいるい,oueiui
僚船,りょうせん,ouen
稜線,りょうせん,ouen
両全,りょうぜん,ouen
良俗,りょうぞく,ouou
両建て,りょうだて,ouae
両断,りょうだん,ouan
了知,りょうち,oui
掠笞,りょうち,oui
料地,りょうち,oui
良智,よしとも,oioo
良知,よしとも,oioo
領地,りょうち,oui
領知,りょうち,oui
領置,りょうち,oui
両手,りょうて,oue
料亭,りょうてい,ouei
竜蹄,りょうてい,ouei
量定,りょうてい,ouei
龍蹄,りょうてい,ouei
領土,りょうど,ouo
竜頭,りゅうず,uuu
両刀,りょうとう,ouou
両統,りょうとう,ouou
両頭,りょうとう,ouou
両道,りょうどう,ouou
糧道,りょうどう,ouou
領導,りょうどう,ouou
了得,りょうとく,ouou
領内,りょうない,ounai
両人,りょうにん,ounin
両端,りょうたん,ouan
量販店,りょうはんてん,ouanen
良否,りょうひ,oui
良風,りょうふう,ouuu
涼風,すずかぜ,uuae
領分,りょうぶん,ouun
両分,りょうぶん,ouun
猟兵,りょうへい,ouei
両辺,りょうへん,ouen
寮母,りょうぼ,ouo
陵墓,りょうぼ,ouo
療法,りょうほう,ouou
竜鳳,りゅうほう,uuou
両方,りょうほう,ouou
糧米,りょうまい,ouai
糧秣,りょうまつ,ouau
両耳,りょうみみ,ouii
良民,りょうみん,ouin
領民,りょうみん,ouin
両目,りょうめ,oue
両面,りょうめん,ouen
良問,りょうもん,ouon
良薬,りょうやく,ouau
両雄,りょうゆう,ouuu
療友,りょうゆう,ouuu
領有,りょうゆう,ouuu
良友,よしとも,oioo
両用,りょうよう,ouou
療養,りょうよう,ouou
療養所,りょうようじょ,ououo
繚乱,りょうらん,ouan
料理,りょうり,oui
良吏,りょうり,oui
リョウリダケ,りょうりだけ,ouiae
料理長,りょうりちょう,ouiou
両立,りょうりつ,ouiu
料理店,りょうりてん,ouien
料理人,りょうりにん,ouinin
料理屋,りょうりや,ouia
両輪,りょうりん,ouin
両脇,りょうわき,ouai
慮外,りょがい,oai
旅客,りょきゃく,oau
旅客機,りょきゃっき,oai
旅館,りょかん,oan
利欲,りよく,iou
緑蔭,りょくいん,ouin
緑陰,りょくいん,ouin
緑玉,りょくぎょく,ouou
力作,りきさく,iiau
緑色,りょくしょく,ouou
緑草,りょくそう,ouou
緑地,りょくち,oui
緑茶,りょくちゃ,oua
緑豆,りょくとう,ouou
緑便,りょくべん,ouen
緑門,りょくもん,ouon
旅券,りょけん,oen
閭巷,りょこう,oou
旅行,りょこう,oou
旅行者,りょこうしゃ,ooua
旅愁,りょしゅう,ouu
虜囚,りょしゅう,ouu
旅情,りょじょう,oou
旅人,たびびと,aiio
旅装,りょそう,oou
旅団,りょだん,oan
旅中,りょちゅう,ouu
緑化,りょっか,oa
旅程,りょてい,oei
侶伴,りょはん,oan
旅費,りょひ,oi
膂力,りょりょく,oou
リラックス,りらっくす,iauu
リリース,りりーす,iiiu
離陸,りりく,iiu
リリシズム,りりしずむ,iiiuu
利率,りりつ,iiu
驪竜,りりょう,iou
リレー,りれー,iee
リレーション,りれーしょん,ieeon
リレーションシップ,りれーしょんしっぷ,ieeoniu
履歴,りれき,iei
履歴書,りれきしょ,ieio
理路,りろ,io
リロケーション,りろけーしょん,ioeeon
理論,りろん,ion
リン,りん,in
凛,りん,in
厘,りん,in
燐,りん,in
磷,,
霖雨,りんう,inu
林縁,りんえん,inen
燐火,りんか,ina
輪禍,りんか,ina
隣家,りんか,ina
臨海,りんかい,inai
臨界,りんかい,inai
鱗介,りんかい,inai
臨界点,りんかいてん,inaien
輪廓,りんかく,inau
輪郭,りんかく,inau
林学,りんがく,inau
林間,りんかん,inan
輪姦,りんかん,inan
悋気,りんき,ini
臨機,りんき,ini
稟議,りんぎ,ini
臨機応変,りんきおうへん,iniouen
稟議書,りんぎしょ,inio
リンギット,りんぎっと,inio
臨御,りんぎょ,ino
林業,りんぎょう,inou
淋菌,りんきん,inin
リンク,りんく,inu
林下,りんげ,ine
輪形,りんけい,inei
鱗形,うろこがた,uooaa
鱗茎,りんけい,inei
臨月,りんげつ,ineu
臨検,りんけん,inen
綸言,りんげん,inen
りんご,りんご,ino
林檎,りんご,ino
臨幸,りんこう,inou
臨港,りんこう,inou
隣国,りんごく,inou
輪作,りんさく,inau
林産,りんさん,inan
燐酸,りんさん,inan
臨死,りんし,ini
綸旨,りんじ,ini
臨時,りんじ,ini
淋疾,りんしつ,iniu
痳疾,りんしつ,iniu
隣室,りんしつ,iniu
鱗翅目,りんしもく,iniou
臨終,りんじゅう,inuu
臨書,りんしょ,ino
林鐘,りんしょう,inou
臨床,りんしょう,inou
輪唱,りんしょう,inou
臨場,りんじょう,inou
輪状,りんじょう,inou
鱗状,りんじょう,inou
臨床医,りんしょうい,inoui
臨床医学,りんしょういがく,inouiau
臨場感,りんじょうかん,inouan
臨床心理学,りんしょうしんりがく,inouiniau
吝嗇,りんしょく,inou
隣人,りんじん,inin
燐寸,まっち,ai
臨席,りんせき,inei
隣席,りんせき,inei
隣接,りんせつ,ineu
林泉,りんせん,inen
臨戦,りんせん,inen
林相,りんそう,inou
隣村,となりむら,onaiua
リンチ,りんち,ini
林地,りんち,ini
臨地,りんち,ini
隣地,りんち,ini
臨調,りんちょう,inou
りんどう,りんどう,inou
林道,りんどう,inou
淋毒,りんどく,inou
痳毒,りんどく,inou
輪読,りんどく,inou
輪廻,りんね,inne
リンネル,りんねる,inneu
輪番,りんばん,inan
淋病,りんびょう,inou
痳病,りんびょう,inou
鱗粉,りんぷん,inun
鱗片,りんぺん,inen
隣邦,りんぽう,inou
リンボク,りんぼく,inou
林務,りんむ,inu
林野,りんや,ina
林邑,りんゆう,inuu
淪落,りんらく,inau
倫理,りんり,ini
倫理学,りんりがく,iniau
林立,りんりつ,iniu
凛冽,りんれつ,ineu
塁,るい,ui
累,るい,ui
類縁,るいえん,uien
累加,るいか,uia
類義語,るいぎご,uiio
累計,るいけい,uiei
類型,るいけい,uiei
涙痕,るいこん,uion
類似,るいじ,uii
類似性,るいじせい,uiiei
類焼,るいしょう,uiou
累乗,るいじょう,uiou
累乗根,るいじょうこん,uiouon
類人猿,るいじんえん,uiinen
類推,るいすい,uiui
累積,るいせき,uiei
縲絏,るいせつ,uieu
涙腺,るいせん,uien
羸痩,るいそう,uiou
累代,るいだい,uiai
類題,るいだい,uiai
涙道,るいどう,uiou
涙囊,るいのう,uinou
累犯,るいはん,uian
塁壁,るいへき,uiei
類別,るいべつ,uieu
類例,るいれい,uiei
瘰癧,るいれき,uiei
ルーク,るーく,uuu
ルージュ,るーじゅ,uuu
ルーズリーフ,るーずりーふ,uuuiiu
ルーチン,るーちん,uuin
ルート,るーと,uuo
ルートサーバー,るーとさーばー,uuoaaaa
ループ,るーぷ,uuu
ループホール,るーぷほーる,uuuoou
ルーブル,るーぶる,uuuu
ルーム,るーむ,uuu
ルームメイト,るーむめいと,uuueio
ルームメート,るーむめーと,uuueeo
ルール,るーる,uuu
ルカムモモ,るかむもも,uauoo
流罪,るざい,uai
屡次,るじ,ui
留守,るす,uu
留守電,るすでん,uuen
留守番,るすばん,uuan
留守番電話,るすばんでんわ,uuanena
流謫,りゅうたく,uuau
ルックザック,るっくざっく,uuau
ルックス,るっくす,uuu
るつぼ,るつぼ,uuo
ルディス,るでぃす,uiu
ルテチウム,るてちうむ,ueiuu
ルテニウム,るてにうむ,ueniuu
流転,るてん,uen
流人,るにん,unin
ルネサンス,るねさんす,uneanu
ルビ,るび,ui
ルビー,るびー,uii
ルピー,るぴー,uii
ルビジウム,るびじうむ,uiiuu
流布,るふ,uu
ルポ,るぽ,uo
ルポルタージュ,るぽるたーじゅ,uouaau
るまた,るまた,uaa
ルミネセンス,るみねせんす,uineenu
瑠璃,るり,ui
るりびたき,るりびたき,uiiai
流浪,るろう,uou
ルンゲ,るんげ,une
レ,れ,e
レア,れあ,ea
レアル,れある,eau
令,れい,ei
例,れい,ei
礼,れい,ei
零,れい,ei
霊,れい,ei
レイ,れい,ei
冷暗所,れいあんじょ,eiano
礼意,れいい,eii
霊位,れいい,eii
霊威,れいい,eii
霊異,りょうい,oui
霊域,れいいき,eiii
冷雨,れいう,eiu
冷延,れいえん,eien
霊園,れいえん,eien
霊屋,おたまや,oaaa
冷温,れいおん,eion
冷夏,れいか,eia
零下,れいか,eia
例会,れいかい,eiai
例解,れいかい,eiai
冷灰,れいかい,eiai
霊怪,れいかい,eiai
霊界,れいかい,eiai
例外,れいがい,eiai
冷害,れいがい,eiai
冷覚,れいかく,eiau
冷寒,れいかん,eian
冷感,れいかん,eian
冷汗,ひやあせ,iaae
霊感,れいかん,eian
霊鑑,れいかん,eian
冷眼,れいがん,eian
例規,れいき,eii
冷気,れいき,eii
励起,れいき,eii
